version,value,5.3.0
hydrodynamic_radius,value,6.567084e-01
hydrodynamic_radius,std_dev,7.541699e-03
intrinsic_viscosity_prefactor,units,1
intrinsic_viscosity_prefactor,value,8.332979e-01
intrinsic_viscosity_prefactor,std_dev,1.249947e-02
viscometric_radius,units,L
viscometric_radius,value,6.607759e-01
viscometric_radius,std_dev,4.641690e-03
volume,units,L^3
volume,value,9.903345e-01
volume,std_dev,1.308788e-02
capacitance_sphere_same_volume,units,L
capacitance_sphere_same_volume,value,6.183453e-01
capacitance_sphere_same_volume,std_dev,2.723939e-03
gyration[0][0],units,L^2
gyration[0][0],value,8.420401e-02
gyration[0][0],std_dev,1.086024e-02
gyration[0][1],units,L^2
gyration[0][1],value,1.061651e-03
gyration[0][1],std_dev,8.384816e-03
gyration[0][2],units,L^2
gyration[0][2],value,-5.501770e-04
gyration[0][2],std_dev,8.366058e-03
gyration[1][0],units,L^2
gyration[1][0],value,1.061651e-03
gyration[1][0],std_dev,8.384816e-03
gyration[1][1],units,L^2
gyration[1][1],value,8.218313e-02
gyration[1][1],std_dev,1.084249e-02
gyration[1][2],units,L^2
gyration[1][2],value,1.778832e-03
gyration[1][2],std_dev,8.401755e-03
gyration[2][0],units,L^2
gyration[2][0],value,-5.501770e-04
gyration[2][0],std_dev,8.366058e-03
gyration[2][1],units,L^2
gyration[2][1],value,1.778832e-03
gyration[2][1],std_dev,8.401755e-03
gyration[2][2],units,L^2
gyration[2][2],value,8.291063e-02
gyration[2][2],std_dev,1.089463e-02
gyration_eigenvalues[0],units,L^2
gyration_eigenvalues[0],value,8.037235e-02
gyration_eigenvalues[0],std_dev,7.050738e-03
gyration_eigenvalues[1],units,L^2
gyration_eigenvalues[1],value,8.420835e-02
gyration_eigenvalues[1],std_dev,8.621244e-03
gyration_eigenvalues[2],units,L^2
gyration_eigenvalues[2],value,8.471707e-02
gyration_eigenvalues[2],std_dev,1.679460e-02
intrinsic_conductivity,units,1
intrinsic_conductivity,value,3.661078e+00
intrinsic_conductivity,std_dev,7.264804e-02
intrinsic_viscosity,units,1
intrinsic_viscosity,value,3.050769e+00
intrinsic_viscosity,std_dev,7.588742e-02
t,units,1
t,value,7.583000e-01
t,std_dev,4.281836e-03
u[0],units,1
u[0],value,-1.700000e-03
u[0],std_dev,6.863047e-03
u[1],units,1
u[1],value,-1.700000e-03
u[1],std_dev,6.862802e-03
u[2],units,1
u[2],value,9.100000e-03
u[2],std_dev,6.861522e-03
v[0][0],units,L
v[0][0],value,-6.110854e-03
v[0][0],std_dev,3.291852e-03
v[0][1],units,L
v[0][1],value,-6.158938e-03
v[0][1],std_dev,3.419879e-03
v[0][2],units,L
v[0][2],value,1.602664e-03
v[0][2],std_dev,3.387853e-03
v[1][0],units,L
v[1][0],value,-6.110854e-03
v[1][0],std_dev,3.423119e-03
v[1][1],units,L
v[1][1],value,-6.158938e-03
v[1][1],std_dev,3.304511e-03
v[1][2],units,L
v[1][2],value,1.602664e-03
v[1][2],std_dev,3.388291e-03
v[2][0],units,L
v[2][0],value,-6.110854e-03
v[2][0],std_dev,3.423176e-03
v[2][1],units,L
v[2][1],value,-6.158938e-03
v[2][1],std_dev,3.419273e-03
v[2][2],units,L
v[2][2],value,1.602664e-03
v[2][2],std_dev,3.265989e-03
w[0][0],units,L
w[0][0],value,1.328688e-01
w[0][0],std_dev,3.291852e-03
w[0][1],units,L
w[0][1],value,3.538868e-03
w[0][1],std_dev,3.419879e-03
w[0][2],units,L
w[0][2],value,-3.601215e-03
w[0][2],std_dev,3.387853e-03
w[1][0],units,L
w[1][0],value,8.781084e-04
w[1][0],std_dev,3.423119e-03
w[1][1],units,L
w[1][1],value,1.245112e-01
w[1][1],std_dev,3.304511e-03
w[1][2],units,L
w[1][2],value,-8.635093e-04
w[1][2],std_dev,3.388291e-03
w[2][0],units,L
w[2][0],value,2.307047e-03
w[2][0],std_dev,3.423176e-03
w[2][1],units,L
w[2][1],value,-4.127439e-04
w[2][1],std_dev,3.419273e-03
w[2][2],units,L
w[2][2],value,1.273630e-01
w[2][2],std_dev,3.265989e-03
interior_hits,units,1
interior_hits,value,3.640000e+03
interior_hits,std_dev,4.810485e+01
initialize_time,units,s
initialize_time,value,7.300443e-02
read_time,units,s
read_time,value,9.418100e-05
broadcast_time,units,s
broadcast_time,value,3.119000e-06
preprocess_time,units,s
preprocess_time,value,1.534500e-05
exterior_walk_time,units,s
exterior_walk_time,value,1.982272e-02
exterior_reduce_time,units,s
exterior_reduce_time,value,1.174500e-05
volume_sample_time,units,s
volume_sample_time,value,2.025687e-03
volume_reduce_time,units,s
volume_reduce_time,value,6.761000e-06
virial_sample_time,units,s
virial_sample_time,value,0.000000e+00
virial_reduce_time,units,s
virial_reduce_time,value,0.000000e+00
total_time,units,s
total_time,value,1.028152e-01
